"project_id","author","code_smells","lines_edited","commits","sonar_smells","mean","std","cv"
org.apache:cocoon,Giacomo Pati,1.136189160141256,0.7775127001439023,1.9149663741023595,1.061125680855356,2187.6133333333332,3816.627720796399,1.744653711257504
org.apache:hive,Yongqiang He,1.0422698320787493,1.2094063616030273,0.8568090354407374,0.5149171989719008,1546.3075000000001,2709.0686315226494,1.75195983432962
org.apache:collections,pjack,4.2711234911792015,1.7271489308620671,1.1013837898898615,3.3429672447013488,19.255000000000003,34.21250697235345,1.776811579971615
org.apache:validator,David Winterfeldt,32.49097472924188,7.268877098894016,2.6178010471204187,23.827956989247312,343.4816666666666,610.5081694266397,1.7774112235780846
org.apache:felix,Stephane Frenot,11.139896373056995,0.7346797924123227,0.42336724647193963,6.012528792543001,197.835,351.7551022677973,1.7780226060494722
org.apache:net,Rory Winston,24.597324597324597,24.633067253446946,13.64562118126273,31.389320891653707,1614.8956666666666,2924.1682657734377,1.8107474842689144
org.apache:httpclient,Roland Weber,21.816770186335404,4.13882333308267,7.631257631257632,13.49056603773585,223.3660465116279,416.4742029919828,1.8645367525466865
org.apache:configuration,Emmanuel Bourg,10.947109471094711,5.391993327773144,6.719717064544651,17.78032692859191,2587.389,4918.972752619189,1.9011338274295781
org.apache:hive,Gunther Hagleitner,7.909669947886508,4.58585773959796,3.0961962871608466,9.59082085262827,189.64753424657536,364.7839599177575,1.9234838004456931
org.apache:net,Jeffrey Brekke,2.9484029484029484,31.513378122147053,3.788187372708758,23.8379125626404,1096.136,2120.662521982222,1.934670991539574
org.apache:archiva,Jesse McConnell,4.77524156280633,0.6938878753540552,1.225008667514157,3.3399334488353545,642.935,1247.0543793275415,1.9396274574063344
org.apache:cocoon,Jean-Baptiste Quenot,1.9806540764624596,0.7667206977371525,0.4027508643945439,2.3307107793692423,1246.3939999999998,2425.705623984493,1.9461788358933798
org.apache:cocoon,Jorg Heymans,2.1188392445877477,5.493830927249735,1.8237774991451043,7.913388474211553,28.41,55.82113279634037,1.9648409995191964
org.apache:digester,Simon Kitching,8.40064620355412,6.714775362075339,8.912248628884827,13.694801565120178,1582.4341666666667,3122.6890476390217,1.9733453140845911
org.apache:cocoon,Christopher Oliver,0.9365883617380624,1.4240469085265435,2.044150613625138,2.3858516575885953,442.8085,877.3308058704029,1.9812871836706
org.apache:felix,Francesco Furfari,8.678756476683938,0.34172439550928785,0.31834591401378404,2.904010505241857,170.2125,339.79175459635076,1.9962796774405567
