project_id;author;code_smells;lines_edited;commits;sonar_smells
;James W. Carman;0,809716599190283;0,215872567015177;0,19672131147541;1,19458455003982
;James Strachan;1,01214574898785;2,40009897315353;0,163934426229508;0,238916910007964
;Henri Yandell;12,5506072874494;3,51607177573491;0,852459016393443;1,64587204672153
;Gary D. Gregory;22,2672064777328;18,2827652897111;26,7868852459016;25,8295726041943
;Bernd Eckenfels;0,607287449392713;2,27057543294443;4,19672131147541;1,72551101672418
org.apache:zookeeper;Raúl Gutiérrez Segalés;1,21580547112462;0,703021481974776;2,4565861922914;1,97541703248464
;Rakesh Radhakrishnan;1,51975683890577;0,638143034663628;2,03303684879288;2,21685689201054
;Patrick D. Hunt;94,2249240121581;18,4322300564568;16,9419737399407;91,1764705882353
;Michi Mutsuzaki;0,303951367781155;3,14883596394269;5,08259212198221;1,18525021949078
;Flavio Paiva Junqueira;1,82370820668693;4,37523313904126;3,6001694197374;0,987708516242318
;Camille Fournier;0,60790273556231;1,13382810300912;2,83778060144007;0,417032484635645
;Alexander Shraer;0,303951367781155;0,578528094541743;0,635324015247776;1,49253731343284
