project_id,author,mean,std,cv
org.apache:zookeeper,Andor Molnár,996.9749999999999,697.0305095546391,0.6991454244636417
org.apache:hive,Dantong Dong,241.238,168.80304283394895,0.6997365375021719
org.apache:zookeeper,Yisong Yue,2711.19,1897.2695488165793,0.6997921756928063
org.apache:dbcp,Olivier Lamy,1986.18,1416.2358877672887,0.7130450854239236
org.apache:hive,Narayanan Venkateswaran,731.385,522.6721194496604,0.7146333592426156
org.apache:hive,Mani M,437.3175,314.5174508539497,0.7191970384307733
org.apache:thrift,dave,14.225,10.245977259393072,0.7202795964423953
org.apache:hive,Aditya Shah,2968.6866666666665,2160.1410557723616,0.7276419839207332
org.apache:collections,Arturo Bernal,335.13714285714286,253.37397029649577,0.7560307047330178
org.apache:configuration,Tim O'Brien,25.3975,19.41270438827797,0.7643549321105608
org.apache:archiva,Fabrice Bellingard,98.19,75.85707262125706,0.7725539527574811
org.apache:thrift,Josip Sokcevic,2241.19,1748.5232152648132,0.7801762524662403
org.apache:hive,Bruno Pusztahazi,2200.4833333333336,1725.510874997122,0.784150849433286
org.apache:hive,RAMESH KUMAR THANGARAJAN,265.96444444444444,210.3491964039268,0.7908921692270234
org.apache:hive,Saijin Huang,1389.124,1104.1666921393708,0.7948654635146831
org.apache:hive,Vineet G,725.5385714285715,577.4836167496752,0.7959378584278726
org.apache:jxpath,Emmanuel Bourg,0.47,0.38183766184073564,0.8124205571079482
org.apache:hive,Sai Hemanth Gantasala,633.4725,514.9463241584367,0.8128945205331514
org.apache:thrift,Håkon Hitland,1850.6625,1504.5837423547862,0.8129973684314596
org.apache:hive,Oliver Draese,1795.52,1463.1873449653215,0.8149100789550222
org.apache:hive,Sergio Peña,59.337500000000006,48.667636320248796,0.8201834644238263
org.apache:thrift,David Mollitor,1475.9225000000001,1214.0191886310058,0.8225494147768637
org.apache:thrift,Jeffrey Han,2724.375,2260.506577657613,0.8297340041872404
org.apache:zookeeper,Ilya Maykov,191.97,159.4050243875644,0.8303642464320696
